id,description,hierarchy_levels,type
7c4feb5c-6c67-4b05-8d00-9e63c3b8ba7e,roasted cacao bean,"[['K', 'K08', 'K081', 'K0811']]",altLabels
7c4feb5c-6c67-4b05-8d00-9e63c3b8ba7e,roasted cacao beans,"[['K', 'K08', 'K081', 'K0811']]",altLabels
7c4feb5c-6c67-4b05-8d00-9e63c3b8ba7e,dried cacao beans,"[['K', 'K08', 'K081', 'K0811']]",altLabels
7c4feb5c-6c67-4b05-8d00-9e63c3b8ba7e,processed cacao beans,"[['K', 'K08', 'K081', 'K0811']]",altLabels
7c4feb5c-6c67-4b05-8d00-9e63c3b8ba7e,finished cacao beans,"[['K', 'K08', 'K081', 'K0811']]",altLabels
7c65323b-6c14-492d-930d-923aacdca169,sorts of engraving stone,"[['K', 'K02', 'K021', 'K0213']]",altLabels
7c65323b-6c14-492d-930d-923aacdca169,stone for engraving,"[['K', 'K02', 'K021', 'K0213']]",altLabels
7c65323b-6c14-492d-930d-923aacdca169,engraving stone,"[['K', 'K02', 'K021', 'K0213']]",altLabels
7c65323b-6c14-492d-930d-923aacdca169,kinds of engraving stone,"[['K', 'K02', 'K021', 'K0213']]",altLabels
7c65323b-6c14-492d-930d-923aacdca169,types of engraving stone,"[['K', 'K02', 'K021', 'K0213']]",altLabels
7c65323b-6c14-492d-930d-923aacdca169,stones for engraving,"[['K', 'K02', 'K021', 'K0213']]",altLabels
7c65323b-6c14-492d-930d-923aacdca169,typology of engraving stone,"[['K', 'K02', 'K021', 'K0213']]",altLabels
7c6e8f64-99bb-4282-8cab-b64abdc23080,study of action of ionzing radiation,"[['K', 'K05', 'K051', 'K0511']]",altLabels
7c6e8f64-99bb-4282-8cab-b64abdc23080,study of ionizing radiation,"[['K', 'K05', 'K051', 'K0511']]",altLabels
7c6e8f64-99bb-4282-8cab-b64abdc23080,radiation biology,"[['K', 'K05', 'K051', 'K0511']]",altLabels
7c6e8f64-99bb-4282-8cab-b64abdc23080,radiobiology,"[['K', 'K05', 'K051', 'K0511']]",altLabels
